,Timestamp,Full Name,Gender,Age,Use Phone for Class Notes,Buy/Access Books from Phone,Phone's Battery Lasts a Day,Run for Charger When Battery Dies,Worry About Losing Cell Phone,Take Phone to Bathroom,Use Phone in Social Gatherings,Check Phone Without Notification,Check Phone Before Sleep/After Waking Up,Keep Phone Next to While Sleeping,Check Emails/Calls/Texts During Class,Rely on Phone in Awkward Situations,On Phone While Watching TV/Eating,Panic Attack if Phone Left Elsewhere,Use Phone on Date,Phone Use for Playing Games,Live a Day Without Phone,Addicted to Phone,Target
2292,2023-01-07 10:17:26.139870,Jane Smith,Male,26,No,No,Yes,Yes,Yes,Yes,No,Rarely,Yes,Yes,Yes,No,No,No,Yes,4 hours,No,No,Adicted
2293,2023-05-31 10:17:26.139870,Maria Garcia,Male,23,No,Yes,Yes,Yes,No,No,No,Sometimes,Yes,No,No,Yes,No,No,No,1 hours,Yes,No,Maybe addicted
2294,2023-02-23 10:17:26.139870,Alex Johnson,Male,44,Yes,No,Yes,No,Yes,No,Yes,Rarely,No,Yes,Yes,No,No,No,No,5 hours,Yes,Yes,Maybe addicted
2295,2023-01-12 10:17:26.139870,Maria Garcia,Male,29,No,Yes,Yes,Yes,No,No,No,Sometimes,No,No,Yes,Yes,No,Yes,Yes,2 hours,No,No,Adicted
2296,2023-09-26 10:17:26.139870,Maria Garcia,Female,52,Yes,Yes,Yes,Yes,Yes,Yes,No,Rarely,Yes,Yes,Yes,Yes,No,Yes,Yes,3 hours,No,Yes,Adicted
2297,2023-04-16 10:17:26.139870,Emily Martinez,Male,48,Yes,No,Yes,Yes,Yes,Yes,Yes,Never,Yes,Yes,Yes,No,No,No,No,4 hours,Yes,No, NOT Adicted
2298,2023-05-10 10:17:26.139870,Alex Johnson,Male,46,No,No,Yes,Yes,Yes,Yes,No,Sometimes,No,Yes,No,Yes,No,No,Yes,4 hours,No,No, NOT Adicted
2299,2023-08-08 10:17:26.139870,Alex Johnson,Female,24,No,Yes,No,No,Yes,No,No,Often,Yes,No,No,Yes,Yes,Yes,Yes,5 hours,Yes,Yes, NOT Adicted
2300,2023-05-11 10:17:26.139870,Emily Martinez,Female,49,Yes,No,No,No,No,No,Yes,Never,Yes,No,No,Yes,Yes,No,Yes,5 hours,Yes,No, NOT Adicted
2301,2023-11-20 10:17:26.139870,James Lee,Male,21,No,No,Yes,No,Yes,No,Yes,Sometimes,Yes,No,No,Yes,Yes,Yes,No,2 hours,No,No, NOT Adicted
2302,2023-11-24 10:17:26.139870,Emily Martinez,Female,51,No,No,Yes,No,No,No,No,Sometimes,Yes,Yes,Yes,No,No,No,Yes,4 hours,No,No,Maybe addicted
2303,2023-05-30 10:17:26.139870,Alex Johnson,Female,32,No,No,No,No,Yes,No,No,Rarely,No,No,No,No,Yes,Yes,Yes,1 hours,Yes,Yes,Maybe addicted
2304,2023-10-01 10:17:26.139870,Emily Martinez,Female,36,No,Yes,Yes,Yes,Yes,Yes,No,Rarely,Yes,No,Yes,No,No,Yes,No,1 hours,No,No,Maybe addicted
2305,2023-03-27 10:17:26.139870,Jane Smith,Female,18,Yes,Yes,No,Yes,Yes,No,No,Never,Yes,No,No,No,No,No,No,1 hours,No,No,Maybe addicted
2306,2023-06-05 10:17:26.139870,Jane Smith,Female,20,No,No,No,No,Yes,Yes,No,Sometimes,Yes,Yes,Yes,Yes,No,No,No,3 hours,Yes,No,Maybe addicted
2307,2023-06-23 10:17:26.139870,Alex Johnson,Male,41,No,Yes,Yes,Yes,Yes,No,Yes,Sometimes,Yes,Yes,No,No,Yes,No,No,4 hours,Yes,Yes, NOT Adicted
2308,2023-10-02 10:17:26.139870,James Lee,Female,27,No,Yes,Yes,No,No,Yes,Yes,Rarely,Yes,No,Yes,Yes,Yes,No,No,5 hours,Yes,Yes,Maybe addicted
2309,2023-04-12 10:17:26.139870,Alex Johnson,Male,23,No,Yes,No,Yes,Yes,Yes,No,Never,No,Yes,No,No,No,Yes,Yes,2 hours,Yes,No,Maybe addicted
2310,2023-04-21 10:17:26.139870,John Doe,Female,18,No,Yes,Yes,No,Yes,No,Yes,Sometimes,No,Yes,No,Yes,Yes,Yes,Yes,5 hours,Yes,Yes,Maybe addicted
2311,2023-06-07 10:17:26.139870,Maria Garcia,Female,26,Yes,Yes,Yes,No,Yes,Yes,Yes,Sometimes,No,Yes,Yes,No,No,No,No,3 hours,No,Yes, NOT Adicted
2312,2023-01-27 10:17:26.139870,James Lee,Female,37,Yes,No,No,No,No,No,No,Sometimes,Yes,No,Yes,No,Yes,Yes,Yes,5 hours,Yes,Yes,Adicted
2313,2023-11-08 10:17:26.139870,James Lee,Female,40,Yes,No,Yes,Yes,No,No,Yes,Rarely,Yes,No,No,No,Yes,No,Yes,4 hours,Yes,No,Adicted
2314,2023-08-17 10:17:26.139870,James Lee,Male,28,No,Yes,No,Yes,No,Yes,Yes,Never,Yes,Yes,Yes,No,No,Yes,Yes,2 hours,No,No,Maybe addicted
2315,2023-04-30 10:17:26.139870,John Doe,Female,49,Yes,No,Yes,No,Yes,No,Yes,Sometimes,Yes,No,Yes,No,No,Yes,No,5 hours,No,No,Adicted
2316,2023-06-08 10:17:26.139870,Jane Smith,Male,32,No,No,Yes,No,Yes,No,Yes,Rarely,Yes,Yes,No,No,Yes,Yes,No,0 hours,No,No,Maybe addicted
2317,2023-02-28 10:17:26.139870,James Lee,Female,57,No,No,Yes,Yes,No,No,No,Rarely,Yes,No,No,Yes,Yes,No,No,0 hours,Yes,Yes,Maybe addicted
2318,2023-08-22 10:17:26.139870,John Doe,Female,48,Yes,No,No,No,No,Yes,No,Sometimes,No,Yes,Yes,Yes,Yes,No,Yes,1 hours,Yes,No,Maybe addicted
2319,2023-02-25 10:17:26.139870,Maria Garcia,Female,33,No,Yes,No,Yes,Yes,Yes,No,Rarely,Yes,Yes,Yes,No,No,Yes,No,4 hours,No,Yes,Maybe addicted
2320,2023-09-02 10:17:26.139870,Jane Smith,Female,44,No,Yes,Yes,No,No,No,Yes,Rarely,No,Yes,No,Yes,No,No,No,0 hours,Yes,Yes,Adicted
2321,2023-07-25 10:17:26.139870,James Lee,Female,48,Yes,No,Yes,Yes,No,No,Yes,Sometimes,No,No,Yes,Yes,Yes,No,No,0 hours,No,Yes, NOT Adicted
2322,2023-06-23 10:17:26.139870,James Lee,Female,40,Yes,No,Yes,Yes,No,No,Yes,Sometimes,No,No,No,No,Yes,Yes,Yes,3 hours,No,Yes, NOT Adicted
2323,2023-07-23 10:17:26.139870,Alex Johnson,Female,50,No,Yes,No,Yes,Yes,Yes,No,Sometimes,No,No,Yes,Yes,Yes,Yes,Yes,1 hours,Yes,No,Adicted
2324,2023-09-21 10:17:26.139870,Jane Smith,Female,42,Yes,Yes,No,Yes,No,Yes,No,Never,Yes,Yes,No,Yes,Yes,Yes,Yes,3 hours,Yes,No,Maybe addicted
2325,2023-10-13 10:17:26.139870,Emily Martinez,Female,23,No,No,No,No,No,Yes,Yes,Sometimes,No,No,No,Yes,No,No,Yes,4 hours,Yes,No,Adicted
2326,2023-09-21 10:17:26.139870,John Doe,Female,52,Yes,No,Yes,Yes,Yes,Yes,No,Sometimes,No,Yes,Yes,Yes,Yes,Yes,No,3 hours,Yes,No,Adicted
2327,2023-10-01 10:17:26.139870,James Lee,Male,54,No,No,Yes,No,Yes,No,Yes,Rarely,Yes,Yes,Yes,No,No,No,No,4 hours,Yes,Yes, NOT Adicted
2328,2023-05-31 10:17:26.139870,Emily Martinez,Female,18,No,Yes,No,Yes,Yes,Yes,Yes,Sometimes,Yes,Yes,No,No,Yes,No,Yes,0 hours,Yes,No,Adicted
2329,2023-01-17 10:17:26.139870,Emily Martinez,Male,40,Yes,No,No,No,No,Yes,No,Often,No,Yes,Yes,No,No,No,Yes,2 hours,Yes,No, NOT Adicted
2330,2023-03-15 10:17:26.139870,Alex Johnson,Male,37,No,Yes,No,No,Yes,Yes,Yes,Sometimes,No,Yes,Yes,No,Yes,No,Yes,2 hours,Yes,Yes,Adicted
2331,2023-12-11 10:17:26.139870,John Doe,Male,26,No,Yes,Yes,Yes,Yes,No,Yes,Never,Yes,Yes,Yes,Yes,No,Yes,No,3 hours,Yes,No,Maybe addicted
2332,2023-10-04 10:17:26.139870,John Doe,Male,51,Yes,No,Yes,Yes,Yes,No,Yes,Never,Yes,Yes,Yes,No,No,No,Yes,2 hours,No,Yes, NOT Adicted
2333,2023-06-03 10:17:26.139870,Emily Martinez,Male,22,No,No,Yes,No,Yes,Yes,Yes,Often,No,Yes,Yes,No,No,Yes,No,1 hours,Yes,No, NOT Adicted
2334,2023-08-05 10:17:26.139870,Alex Johnson,Male,50,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,No,No,Yes,Yes,No,No,Yes,2 hours,No,No,Adicted
2335,2023-04-15 10:17:26.139870,John Doe,Female,56,No,Yes,No,No,Yes,No,No,Often,No,No,No,Yes,Yes,Yes,No,3 hours,Yes,No,Adicted
2336,2023-02-17 10:17:26.139870,Maria Garcia,Female,26,Yes,Yes,No,No,Yes,No,No,Often,Yes,No,No,No,Yes,No,Yes,3 hours,Yes,No,Adicted
2337,2023-05-13 10:17:26.139870,Maria Garcia,Female,30,Yes,Yes,No,Yes,Yes,Yes,Yes,Often,Yes,No,No,No,Yes,Yes,Yes,1 hours,Yes,Yes,Maybe addicted
2338,2023-03-10 10:17:26.139870,Jane Smith,Male,45,Yes,Yes,No,Yes,Yes,No,No,Never,No,Yes,Yes,Yes,No,Yes,No,5 hours,No,No, NOT Adicted
2339,2023-07-15 10:17:26.139870,Alex Johnson,Male,55,Yes,No,No,Yes,Yes,Yes,No,Sometimes,Yes,No,Yes,Yes,Yes,Yes,No,5 hours,No,No,Adicted
2340,2023-09-20 10:17:26.139870,Jane Smith,Female,48,No,Yes,No,Yes,No,No,No,Sometimes,No,No,Yes,No,Yes,No,Yes,5 hours,Yes,No,Adicted
2341,2022-12-27 10:17:26.139870,James Lee,Male,53,Yes,Yes,No,Yes,No,Yes,Yes,Never,Yes,No,Yes,Yes,Yes,Yes,No,1 hours,No,No,Maybe addicted
2342,2023-03-10 10:17:26.139870,Emily Martinez,Female,36,No,Yes,Yes,No,Yes,Yes,Yes,Never,Yes,Yes,Yes,Yes,Yes,Yes,No,5 hours,No,Yes,Maybe addicted
2343,2023-03-02 10:17:26.139870,Emily Martinez,Male,22,Yes,No,Yes,Yes,No,No,No,Never,Yes,Yes,No,No,Yes,No,No,1 hours,Yes,Yes,Maybe addicted
2344,2023-01-30 10:17:26.139870,James Lee,Male,60,Yes,No,No,Yes,No,No,Yes,Sometimes,No,No,No,No,No,Yes,Yes,0 hours,Yes,Yes,Adicted
2345,2023-08-09 10:17:26.139870,John Doe,Male,26,No,Yes,Yes,No,No,Yes,Yes,Sometimes,No,Yes,Yes,No,Yes,Yes,Yes,3 hours,Yes,No, NOT Adicted
2346,2023-11-24 10:17:26.139870,Maria Garcia,Female,43,Yes,Yes,No,Yes,Yes,Yes,Yes,Rarely,Yes,Yes,No,No,Yes,Yes,Yes,0 hours,No,No,Adicted
2347,2023-09-26 10:17:26.139870,Jane Smith,Female,45,No,No,Yes,No,Yes,No,Yes,Never,No,No,Yes,Yes,No,Yes,No,3 hours,Yes,No,Maybe addicted
2348,2023-01-30 10:17:26.139870,James Lee,Female,20,Yes,Yes,No,No,No,Yes,No,Sometimes,Yes,Yes,Yes,Yes,No,No,Yes,3 hours,Yes,Yes, NOT Adicted
2349,2023-07-14 10:17:26.139870,Alex Johnson,Female,28,Yes,No,No,No,No,No,Yes,Rarely,Yes,Yes,No,Yes,Yes,No,Yes,0 hours,Yes,Yes,Maybe addicted
2350,2023-04-23 10:17:26.139870,Alex Johnson,Female,25,Yes,Yes,Yes,No,Yes,Yes,No,Rarely,No,No,Yes,Yes,Yes,Yes,Yes,5 hours,No,Yes,Adicted
2351,2023-02-22 10:17:26.139870,James Lee,Female,62,No,Yes,No,Yes,No,Yes,No,Rarely,Yes,Yes,No,Yes,Yes,No,No,2 hours,No,Yes,Maybe addicted
2352,2023-05-13 10:17:26.139870,John Doe,Female,50,No,No,No,No,Yes,Yes,Yes,Rarely,Yes,No,Yes,Yes,No,Yes,No,4 hours,Yes,No,Adicted
2353,2023-05-16 10:17:26.139870,John Doe,Female,59,No,No,Yes,Yes,Yes,Yes,No,Often,Yes,Yes,Yes,No,Yes,No,No,5 hours,Yes,Yes, NOT Adicted
2354,2023-06-22 10:17:26.139870,James Lee,Male,48,No,Yes,Yes,Yes,No,No,Yes,Often,No,Yes,Yes,Yes,No,Yes,Yes,0 hours,No,Yes,Adicted
2355,2023-09-01 10:17:26.139870,James Lee,Male,23,No,No,No,No,No,Yes,No,Never,Yes,Yes,Yes,No,No,No,Yes,3 hours,No,Yes,Maybe addicted
2356,2023-08-31 10:17:26.139870,John Doe,Male,32,No,Yes,No,Yes,Yes,No,No,Sometimes,No,No,Yes,No,Yes,Yes,Yes,1 hours,No,No,Maybe addicted
2357,2023-10-19 10:17:26.139870,Jane Smith,Female,56,No,Yes,Yes,No,Yes,No,No,Never,Yes,No,Yes,Yes,No,Yes,Yes,5 hours,Yes,No, NOT Adicted
2358,2023-07-26 10:17:26.139870,Alex Johnson,Female,36,Yes,No,Yes,No,No,Yes,No,Sometimes,Yes,Yes,Yes,Yes,No,No,No,5 hours,No,Yes,Maybe addicted
2359,2023-09-25 10:17:26.139870,James Lee,Male,25,Yes,No,No,No,Yes,Yes,No,Sometimes,Yes,Yes,Yes,No,Yes,Yes,No,2 hours,No,No,Maybe addicted
2360,2023-11-28 10:17:26.139870,Alex Johnson,Female,51,No,No,No,No,No,No,Yes,Often,Yes,No,No,Yes,Yes,No,Yes,2 hours,No,No, NOT Adicted
2361,2023-05-26 10:17:26.139870,John Doe,Female,28,No,Yes,No,Yes,Yes,Yes,Yes,Rarely,Yes,Yes,No,Yes,Yes,Yes,Yes,5 hours,Yes,No,Maybe addicted
2362,2023-02-16 10:17:26.139870,Alex Johnson,Female,31,No,No,Yes,Yes,No,No,Yes,Rarely,No,No,Yes,Yes,No,Yes,Yes,4 hours,No,Yes,Adicted
2363,2023-03-26 10:17:26.139870,Maria Garcia,Female,30,No,Yes,Yes,Yes,No,Yes,No,Never,No,No,Yes,Yes,Yes,No,No,3 hours,Yes,Yes, NOT Adicted
2364,2023-01-22 10:17:26.139870,James Lee,Female,62,Yes,Yes,Yes,Yes,Yes,No,Yes,Often,No,Yes,Yes,No,Yes,No,No,1 hours,Yes,No, NOT Adicted
2365,2023-11-19 10:17:26.139870,Alex Johnson,Male,45,Yes,No,No,No,No,No,Yes,Rarely,Yes,No,Yes,Yes,Yes,Yes,No,5 hours,Yes,Yes, NOT Adicted
2366,2023-05-30 10:17:26.139870,James Lee,Male,30,No,No,No,Yes,No,No,No,Never,Yes,Yes,No,Yes,Yes,Yes,Yes,1 hours,No,No,Adicted
2367,2023-05-05 10:17:26.139870,Emily Martinez,Female,46,Yes,No,Yes,No,No,Yes,Yes,Often,Yes,Yes,Yes,Yes,No,No,Yes,4 hours,Yes,Yes, NOT Adicted
2368,2023-03-28 10:17:26.139870,John Doe,Female,31,Yes,Yes,Yes,No,Yes,No,Yes,Rarely,Yes,Yes,No,Yes,No,Yes,Yes,4 hours,Yes,No, NOT Adicted
2369,2023-09-29 10:17:26.139870,John Doe,Female,22,No,No,Yes,No,No,No,Yes,Rarely,No,No,No,Yes,Yes,Yes,Yes,4 hours,No,Yes,Maybe addicted
2370,2023-10-30 10:17:26.139870,John Doe,Male,38,No,No,No,Yes,No,No,Yes,Often,No,No,Yes,Yes,Yes,Yes,No,3 hours,Yes,No,Maybe addicted
2371,2023-04-22 10:17:26.139870,John Doe,Male,62,Yes,No,No,Yes,No,No,No,Sometimes,Yes,Yes,No,No,Yes,No,Yes,3 hours,Yes,No,Maybe addicted
2372,2023-03-26 10:17:26.139870,Emily Martinez,Male,63,No,No,Yes,No,No,No,No,Sometimes,No,No,No,Yes,No,No,No,3 hours,Yes,Yes, NOT Adicted
2373,2023-01-26 10:17:26.139870,John Doe,Male,64,No,Yes,No,Yes,Yes,No,No,Sometimes,No,Yes,Yes,No,No,Yes,No,5 hours,No,Yes,Maybe addicted
2374,2023-08-21 10:17:26.139870,Alex Johnson,Female,44,No,No,Yes,No,No,Yes,Yes,Sometimes,No,No,Yes,No,No,No,No,1 hours,No,No,Maybe addicted
2375,2023-10-31 10:17:26.139870,Maria Garcia,Female,18,No,No,No,Yes,No,Yes,Yes,Never,No,No,Yes,No,Yes,Yes,No,4 hours,Yes,Yes,Maybe addicted
2376,2023-03-11 10:17:26.139870,Jane Smith,Female,49,No,Yes,No,Yes,No,Yes,No,Never,No,Yes,No,Yes,No,Yes,No,2 hours,No,No, NOT Adicted
2377,2023-11-30 10:17:26.139870,Emily Martinez,Male,25,No,No,Yes,No,Yes,No,Yes,Never,Yes,Yes,No,Yes,No,No,Yes,2 hours,No,Yes,Maybe addicted
2378,2023-10-14 10:17:26.139870,James Lee,Female,41,Yes,No,Yes,Yes,No,No,Yes,Often,No,No,No,No,Yes,Yes,No,5 hours,Yes,No, NOT Adicted
2379,2023-06-02 10:17:26.139870,James Lee,Female,39,No,No,Yes,No,Yes,Yes,Yes,Sometimes,Yes,No,No,Yes,Yes,Yes,Yes,5 hours,No,Yes,Adicted
2380,2023-01-16 10:17:26.139870,Alex Johnson,Female,43,Yes,Yes,No,Yes,No,No,No,Rarely,No,Yes,No,No,Yes,Yes,Yes,2 hours,Yes,Yes, NOT Adicted
2381,2023-06-26 10:17:26.139870,Jane Smith,Male,19,Yes,No,Yes,No,No,Yes,Yes,Rarely,Yes,No,No,No,No,Yes,No,3 hours,Yes,No,Adicted
2382,2023-10-23 10:17:26.139870,Emily Martinez,Female,31,Yes,Yes,Yes,No,No,No,Yes,Rarely,No,Yes,Yes,No,No,Yes,No,1 hours,Yes,No,Adicted
2383,2023-12-05 10:17:26.139870,Maria Garcia,Male,24,Yes,No,Yes,Yes,No,No,Yes,Rarely,No,Yes,No,Yes,No,Yes,Yes,2 hours,No,No,Maybe addicted
2384,2023-08-12 10:17:26.139870,Emily Martinez,Female,54,Yes,No,Yes,Yes,Yes,Yes,No,Often,Yes,No,Yes,No,Yes,Yes,No,1 hours,No,No,Maybe addicted
2385,2023-07-04 10:17:26.139870,Emily Martinez,Male,61,Yes,No,Yes,Yes,No,Yes,Yes,Rarely,Yes,Yes,Yes,No,No,Yes,Yes,3 hours,No,No,Adicted
2386,2023-01-12 10:17:26.139870,Emily Martinez,Female,49,Yes,Yes,Yes,No,No,Yes,No,Sometimes,No,Yes,No,Yes,Yes,Yes,Yes,3 hours,No,Yes, NOT Adicted
2387,2023-11-21 10:17:26.139870,James Lee,Female,28,No,No,Yes,Yes,No,No,No,Often,No,Yes,Yes,Yes,No,Yes,No,4 hours,No,Yes,Maybe addicted
2388,2023-10-03 10:17:26.139870,Jane Smith,Female,58,Yes,No,Yes,No,Yes,No,Yes,Often,No,No,Yes,Yes,Yes,Yes,Yes,4 hours,Yes,No, NOT Adicted
2389,2023-01-04 10:17:26.139870,Emily Martinez,Male,35,Yes,No,No,No,No,No,Yes,Sometimes,No,No,No,No,Yes,Yes,Yes,0 hours,Yes,Yes,Maybe addicted
2390,2023-06-30 10:17:26.139870,Emily Martinez,Female,35,Yes,Yes,No,Yes,No,Yes,Yes,Often,Yes,Yes,No,Yes,Yes,No,Yes,0 hours,No,Yes, NOT Adicted
2391,2023-02-09 10:17:26.139870,Emily Martinez,Female,52,Yes,No,No,Yes,No,No,No,Never,No,No,No,No,Yes,Yes,No,4 hours,No,No,Adicted
2392,2023-03-28 10:17:26.139870,James Lee,Male,33,Yes,Yes,Yes,No,No,Yes,No,Never,No,No,Yes,No,No,Yes,Yes,5 hours,Yes,No, NOT Adicted
2393,2023-03-14 10:17:26.139870,James Lee,Male,47,No,Yes,No,No,Yes,Yes,Yes,Rarely,Yes,Yes,No,Yes,No,No,Yes,2 hours,No,No, NOT Adicted
2394,2023-09-02 10:17:26.139870,Jane Smith,Male,58,No,No,Yes,Yes,No,No,No,Sometimes,No,Yes,No,No,Yes,Yes,No,2 hours,Yes,Yes,Adicted
2395,2023-02-09 10:17:26.139870,Jane Smith,Female,18,No,No,No,No,Yes,No,No,Often,Yes,Yes,No,Yes,Yes,Yes,Yes,2 hours,Yes,No, NOT Adicted
2396,2023-06-21 10:17:26.139870,Alex Johnson,Female,47,Yes,No,Yes,No,No,No,No,Never,No,No,Yes,No,Yes,No,Yes,5 hours,Yes,Yes,Adicted
2397,2023-11-18 10:17:26.139870,John Doe,Female,57,No,No,Yes,Yes,No,Yes,Yes,Never,No,No,Yes,No,No,Yes,No,2 hours,Yes,No, NOT Adicted
2398,2023-02-13 10:17:26.139870,Emily Martinez,Female,44,No,No,Yes,Yes,Yes,Yes,No,Never,Yes,No,No,No,No,No,No,2 hours,Yes,Yes, NOT Adicted
2399,2023-06-03 10:17:26.139870,Alex Johnson,Female,24,No,Yes,Yes,No,Yes,No,Yes,Rarely,No,Yes,Yes,Yes,No,No,Yes,5 hours,No,Yes,Maybe addicted
2400,2023-03-02 10:17:26.139870,Jane Smith,Male,32,Yes,No,Yes,Yes,No,Yes,Yes,Sometimes,Yes,No,Yes,Yes,No,Yes,No,0 hours,Yes,Yes,Maybe addicted
2401,2023-06-25 10:17:26.139870,John Doe,Female,20,Yes,Yes,No,Yes,No,No,Yes,Sometimes,No,Yes,Yes,No,Yes,Yes,No,1 hours,No,Yes,Adicted
2402,2023-12-04 10:17:26.139870,Jane Smith,Female,21,No,No,Yes,Yes,No,No,No,Never,Yes,No,Yes,No,Yes,Yes,No,3 hours,No,Yes, NOT Adicted
2403,2023-06-08 10:17:26.139870,Emily Martinez,Male,51,No,Yes,No,No,No,No,Yes,Often,No,Yes,No,Yes,Yes,Yes,Yes,3 hours,No,Yes,Maybe addicted
2404,2023-04-27 10:17:26.139870,Emily Martinez,Male,55,No,Yes,Yes,No,Yes,No,Yes,Sometimes,No,No,No,Yes,Yes,Yes,No,4 hours,No,Yes, NOT Adicted
2405,2023-04-18 10:17:26.139870,James Lee,Male,38,No,Yes,No,No,No,Yes,Yes,Often,No,Yes,Yes,Yes,No,Yes,Yes,3 hours,No,No,Maybe addicted
2406,2023-06-27 10:17:26.139870,Maria Garcia,Female,33,No,No,No,Yes,No,No,No,Sometimes,Yes,No,Yes,Yes,Yes,Yes,Yes,4 hours,No,No,Maybe addicted
2407,2023-10-02 10:17:26.139870,Emily Martinez,Male,49,No,No,No,Yes,No,No,No,Often,No,Yes,Yes,No,No,No,No,4 hours,No,No, NOT Adicted
2408,2023-04-11 10:17:26.139870,Jane Smith,Female,44,No,Yes,No,No,Yes,No,Yes,Rarely,Yes,No,No,Yes,Yes,Yes,No,0 hours,Yes,Yes,Maybe addicted
2409,2023-03-08 10:17:26.139870,Alex Johnson,Female,46,Yes,No,No,Yes,Yes,Yes,No,Often,No,No,No,Yes,Yes,Yes,Yes,2 hours,Yes,Yes,Adicted
2410,2023-09-07 10:17:26.139870,James Lee,Female,39,Yes,Yes,Yes,Yes,Yes,No,Yes,Never,Yes,No,Yes,Yes,No,Yes,Yes,4 hours,No,No, NOT Adicted
2411,2023-11-22 10:17:26.139870,Alex Johnson,Female,45,Yes,No,No,No,Yes,No,Yes,Rarely,No,No,Yes,Yes,No,No,No,1 hours,Yes,No, NOT Adicted
2412,2023-12-08 10:17:26.139870,Alex Johnson,Female,37,Yes,No,No,Yes,No,No,Yes,Sometimes,No,Yes,Yes,Yes,No,Yes,Yes,2 hours,No,Yes,Adicted
2413,2023-07-23 10:17:26.139870,Jane Smith,Female,21,No,Yes,No,Yes,Yes,Yes,No,Never,No,Yes,Yes,No,No,Yes,No,0 hours,No,No,Adicted
2414,2023-04-10 10:17:26.139870,Jane Smith,Male,58,No,No,No,No,No,Yes,No,Sometimes,Yes,Yes,Yes,No,No,No,Yes,3 hours,Yes,Yes,Maybe addicted
2415,2023-08-14 10:17:26.139870,Jane Smith,Female,57,No,No,Yes,No,Yes,No,No,Rarely,No,Yes,Yes,No,Yes,No,Yes,0 hours,No,No,Maybe addicted
2416,2023-11-15 10:17:26.139870,Alex Johnson,Male,45,No,Yes,Yes,No,No,Yes,Yes,Often,Yes,No,Yes,No,No,No,No,5 hours,No,Yes,Maybe addicted
2417,2022-12-27 10:17:26.139870,Maria Garcia,Male,37,Yes,Yes,No,No,Yes,Yes,No,Sometimes,No,Yes,Yes,Yes,Yes,No,No,3 hours,No,Yes,Maybe addicted
2418,2023-09-29 10:17:26.139870,John Doe,Female,44,Yes,No,Yes,No,Yes,No,No,Often,No,Yes,No,Yes,No,Yes,No,4 hours,No,No,Adicted
2419,2023-06-21 10:17:26.139870,Jane Smith,Female,39,No,No,Yes,No,Yes,Yes,No,Never,Yes,No,Yes,Yes,No,Yes,No,3 hours,Yes,No,Adicted
2420,2023-02-21 10:17:26.139870,Alex Johnson,Male,41,No,Yes,No,Yes,Yes,No,No,Never,No,Yes,No,Yes,No,Yes,No,4 hours,No,Yes, NOT Adicted
2421,2023-12-05 10:17:26.139870,Alex Johnson,Male,36,Yes,Yes,Yes,Yes,No,Yes,No,Never,Yes,Yes,No,No,Yes,Yes,No,2 hours,No,No, NOT Adicted
2422,2023-11-02 10:17:26.139870,Jane Smith,Male,21,No,Yes,Yes,Yes,Yes,Yes,Yes,Rarely,No,No,Yes,No,No,No,No,2 hours,Yes,No,Adicted
2423,2023-02-20 10:17:26.139870,Maria Garcia,Male,24,Yes,Yes,Yes,Yes,No,Yes,No,Never,No,Yes,Yes,No,Yes,No,No,1 hours,No,Yes,Adicted
2424,2023-02-24 10:17:26.139870,John Doe,Female,64,No,Yes,Yes,No,Yes,Yes,Yes,Often,Yes,No,Yes,Yes,Yes,Yes,No,5 hours,Yes,No,Maybe addicted
2425,2023-10-28 10:17:26.139870,James Lee,Female,30,No,Yes,Yes,Yes,No,Yes,No,Rarely,Yes,No,No,No,Yes,No,No,5 hours,Yes,No,Adicted
2426,2023-05-16 10:17:26.139870,Maria Garcia,Female,51,No,No,No,No,Yes,No,No,Never,Yes,Yes,No,Yes,No,Yes,Yes,4 hours,Yes,No,Maybe addicted
2427,2023-06-29 10:17:26.139870,Emily Martinez,Male,58,Yes,No,Yes,Yes,Yes,Yes,Yes,Sometimes,Yes,No,No,Yes,Yes,No,No,1 hours,Yes,No,Adicted
2428,2023-01-21 10:17:26.139870,Jane Smith,Female,52,Yes,No,Yes,Yes,Yes,No,Yes,Sometimes,No,No,No,No,No,No,No,3 hours,No,Yes,Adicted
2429,2023-09-07 10:17:26.139870,Jane Smith,Male,38,Yes,No,No,Yes,No,Yes,No,Never,No,Yes,Yes,Yes,No,No,No,0 hours,No,Yes,Adicted
2430,2022-12-31 10:17:26.139870,Maria Garcia,Male,37,Yes,No,No,Yes,Yes,Yes,No,Never,No,No,No,No,Yes,No,No,4 hours,Yes,No, NOT Adicted
2431,2023-11-15 10:17:26.139870,Maria Garcia,Female,29,No,Yes,Yes,Yes,Yes,No,Yes,Often,No,Yes,Yes,No,Yes,No,Yes,4 hours,No,Yes, NOT Adicted
2432,2023-11-19 10:17:26.139870,Jane Smith,Female,60,Yes,Yes,No,Yes,No,Yes,Yes,Sometimes,No,Yes,Yes,Yes,No,No,Yes,0 hours,Yes,No,Maybe addicted
2433,2023-05-04 10:17:26.139870,Jane Smith,Female,47,Yes,Yes,No,No,No,Yes,No,Sometimes,No,No,No,No,No,No,Yes,2 hours,Yes,No, NOT Adicted
2434,2023-10-09 10:17:26.139870,Alex Johnson,Male,45,No,Yes,Yes,Yes,Yes,Yes,No,Rarely,No,Yes,Yes,Yes,No,Yes,Yes,5 hours,Yes,Yes, NOT Adicted
